Model,FPR,TPR,AUC
Logistic Regression,0.006319811875367431,0.15373309817754263,0.8518282204920784
Logistic Regression,0.006613756613756613,0.15373309817754263,0.8518282204920784
Logistic Regression,0.006613756613756613,0.15637860082304528,0.8518282204920784
Logistic Regression,0.006760728982951205,0.15637860082304528,0.8518282204920784
Logistic Regression,0.006760728982951205,0.15726043503821283,0.8518282204920784
Logistic Regression,0.0069077013521457965,0.15726043503821283,0.8518282204920784
Logistic Regression,0.0069077013521457965,0.157554379776602,0.8518282204920784
Logistic Regression,0.00720164609053498,0.157554379776602,0.8518282204920784
Logistic Regression,0.00720164609053498,0.15843621399176955,0.8518282204920784
Logistic Regression,0.007495590828924162,0.15843621399176955,0.8518282204920784
Logistic Regression,0.007495590828924162,0.15902410346854792,0.8518282204920784
Logistic Regression,0.007642563198118754,0.15902410346854792,0.8518282204920784
Logistic Regression,0.007642563198118754,0.1593180482069371,0.8518282204920784
Logistic Regression,0.007936507936507936,0.1593180482069371,0.8518282204920784
Logistic Regression,0.007936507936507936,0.16078777189888302,0.8518282204920784
Logistic Regression,0.008083480305702528,0.16078777189888302,0.8518282204920784
Logistic Regression,0.008083480305702528,0.16137566137566137,0.8518282204920784
Logistic Regression,0.008524397413286302,0.16137566137566137,0.8518282204920784
Logistic Regression,0.008524397413286302,0.16225749559082892,0.8518282204920784
Logistic Regression,0.008671369782480894,0.16225749559082892,0.8518282204920784
Logistic Regression,0.008671369782480894,0.16255144032921812,0.8518282204920784
Logistic Regression,0.008818342151675485,0.16255144032921812,0.8518282204920784
Logistic Regression,0.008818342151675485,0.16343327454438566,0.8518282204920784
Logistic Regression,0.008965314520870077,0.16343327454438566,0.8518282204920784
Logistic Regression,0.008965314520870077,0.16372721928277484,0.8518282204920784
Logistic Regression,0.009553203997648443,0.16372721928277484,0.8518282204920784
Logistic Regression,0.009553203997648443,0.1643151087595532,0.8518282204920784
Logistic Regression,0.009700176366843033,0.1643151087595532,0.8518282204920784
Logistic Regression,0.009700176366843033,0.1646090534979424,0.8518282204920784
Logistic Regression,0.010141093474426807,0.1646090534979424,0.8518282204920784
Logistic Regression,0.010141093474426807,0.16490299823633156,0.8518282204920784
Logistic Regression,0.0102880658436214,0.16490299823633156,0.8518282204920784
Logistic Regression,0.0102880658436214,0.16549088771310994,0.8518282204920784
Logistic Regression,0.010582010582010581,0.16549088771310994,0.8518282204920784
Logistic Regression,0.010582010582010581,0.1657848324514991,0.8518282204920784
Logistic Regression,0.011022927689594356,0.1657848324514991,0.8518282204920784
Logistic Regression,0.011022927689594356,0.1660787771898883,0.8518282204920784
Logistic Regression,0.01131687242798354,0.1660787771898883,0.8518282204920784
Logistic Regression,0.01131687242798354,0.16666666666666666,0.8518282204920784
Logistic Regression,0.012051734273956496,0.16666666666666666,0.8518282204920784
Logistic Regression,0.012051734273956496,0.16696061140505586,0.8518282204920784
Logistic Regression,0.012345679012345678,0.16696061140505586,0.8518282204920784
Logistic Regression,0.012345679012345678,0.16725455614344503,0.8518282204920784
Logistic Regression,0.01249265138154027,0.16725455614344503,0.8518282204920784
Logistic Regression,0.01249265138154027,0.1675485008818342,0.8518282204920784
Logistic Regression,0.012639623750734862,0.1675485008818342,0.8518282204920784
Logistic Regression,0.012639623750734862,0.16813639035861258,0.8518282204920784
Logistic Regression,0.012786596119929453,0.16813639035861258,0.8518282204920784
Logistic Regression,0.012786596119929453,0.16872427983539096,0.8518282204920784
Logistic Regression,0.012933568489124045,0.16872427983539096,0.8518282204920784
Logistic Regression,0.012933568489124045,0.1693121693121693,0.8518282204920784
Logistic Regression,0.013080540858318637,0.1693121693121693,0.8518282204920784
Logistic Regression,0.013080540858318637,0.1696061140505585,0.8518282204920784
Logistic Regression,0.013227513227513227,0.1696061140505585,0.8518282204920784
Logistic Regression,0.013227513227513227,0.17019400352733685,0.8518282204920784
Logistic Regression,0.013815402704291593,0.17019400352733685,0.8518282204920784
Logistic Regression,0.013815402704291593,0.1710758377425044,0.8518282204920784
Logistic Regression,0.013962375073486185,0.1710758377425044,0.8518282204920784
Logistic Regression,0.013962375073486185,0.17195767195767195,0.8518282204920784
Logistic Regression,0.014109347442680775,0.17195767195767195,0.8518282204920784
Logistic Regression,0.014109347442680775,0.17225161669606115,0.8518282204920784
Logistic Regression,0.014256319811875367,0.17225161669606115,0.8518282204920784
Logistic Regression,0.014256319811875367,0.17342739564961787,0.8518282204920784
Logistic Regression,0.014991181657848324,0.17342739564961787,0.8518282204920784
Logistic Regression,0.014991181657848324,0.17372134038800705,0.8518282204920784
Logistic Regression,0.01557907113462669,0.17372134038800705,0.8518282204920784
Logistic Regression,0.01557907113462669,0.17401528512639625,0.8518282204920784
Logistic Regression,0.015726043503821282,0.17401528512639625,0.8518282204920784
Logistic Regression,0.015726043503821282,0.1746031746031746,0.8518282204920784
Logistic Regression,0.015873015873015872,0.1746031746031746,0.8518282204920784
Logistic Regression,0.015873015873015872,0.17519106407995297,0.8518282204920784
Logistic Regression,0.016019988242210466,0.17519106407995297,0.8518282204920784
Logistic Regression,0.016019988242210466,0.1766607877718989,0.8518282204920784
Logistic Regression,0.016313932980599646,0.1766607877718989,0.8518282204920784
Logistic Regression,0.016313932980599646,0.17695473251028807,0.8518282204920784
Logistic Regression,0.01646090534979424,0.17695473251028807,0.8518282204920784
Logistic Regression,0.01646090534979424,0.17724867724867724,0.8518282204920784
Logistic Regression,0.01660787771898883,0.17724867724867724,0.8518282204920784
Logistic Regression,0.01660787771898883,0.17754262198706644,0.8518282204920784
Logistic Regression,0.017195767195767195,0.17754262198706644,0.8518282204920784
Logistic Regression,0.017195767195767195,0.17901234567901234,0.8518282204920784
Logistic Regression,0.01734273956496179,0.17901234567901234,0.8518282204920784
Logistic Regression,0.01734273956496179,0.1796002351557907,0.8518282204920784
Logistic Regression,0.01748971193415638,0.1796002351557907,0.8518282204920784
Logistic Regression,0.01748971193415638,0.18048206937095826,0.8518282204920784
Logistic Regression,0.017783656672545563,0.18048206937095826,0.8518282204920784
Logistic Regression,0.017783656672545563,0.18195179306290418,0.8518282204920784
Logistic Regression,0.017930629041740153,0.18195179306290418,0.8518282204920784
Logistic Regression,0.017930629041740153,0.1831275720164609,0.8518282204920784
Logistic Regression,0.018077601410934743,0.1831275720164609,0.8518282204920784
Logistic Regression,0.018077601410934743,0.18371546149323928,0.8518282204920784
Logistic Regression,0.018224573780129337,0.18371546149323928,0.8518282204920784
Logistic Regression,0.018224573780129337,0.18459729570840683,0.8518282204920784
Logistic Regression,0.018371546149323927,0.18459729570840683,0.8518282204920784
Logistic Regression,0.018371546149323927,0.18547912992357438,0.8518282204920784
Logistic Regression,0.018518518518518517,0.18547912992357438,0.8518282204920784
Logistic Regression,0.018518518518518517,0.18577307466196355,0.8518282204920784
Logistic Regression,0.01866549088771311,0.18577307466196355,0.8518282204920784
Logistic Regression,0.01866549088771311,0.18606701940035272,0.8518282204920784
Logistic Regression,0.01895943562610229,0.18606701940035272,0.8518282204920784
Logistic Regression,0.01895943562610229,0.18959435626102292,0.8518282204920784
Logistic Regression,0.019106407995296885,0.18959435626102292,0.8518282204920784
Logistic Regression,0.019106407995296885,0.18988830099941212,0.8518282204920784
Logistic Regression,0.019253380364491476,0.18988830099941212,0.8518282204920784
Logistic Regression,0.019253380364491476,0.19047619047619047,0.8518282204920784
Logistic Regression,0.019400352733686066,0.19047619047619047,0.8518282204920784
Logistic Regression,0.019400352733686066,0.1919459141681364,0.8518282204920784
Logistic Regression,0.01954732510288066,0.1919459141681364,0.8518282204920784
Logistic Regression,0.01954732510288066,0.19429747207524986,0.8518282204920784
Logistic Regression,0.01969429747207525,0.19429747207524986,0.8518282204920784
Logistic Regression,0.01969429747207525,0.1951793062904174,0.8518282204920784
Logistic Regression,0.01984126984126984,0.1951793062904174,0.8518282204920784
Logistic Regression,0.01984126984126984,0.19811875367430923,0.8518282204920784
Logistic Regression,0.020135214579659024,0.19811875367430923,0.8518282204920784
Logistic Regression,0.020135214579659024,0.1984126984126984,0.8518282204920784
Logistic Regression,0.020282186948853614,0.1984126984126984,0.8518282204920784
Logistic Regression,0.020282186948853614,0.22486772486772486,0.8518282204920784
Logistic Regression,0.020429159318048208,0.22486772486772486,0.8518282204920784
Logistic Regression,0.020429159318048208,0.2275132275132275,0.8518282204920784
Logistic Regression,0.0205761316872428,0.2275132275132275,0.8518282204920784
Logistic Regression,0.0205761316872428,0.22898295120517342,0.8518282204920784
Logistic Regression,0.02072310405643739,0.22898295120517342,0.8518282204920784
Logistic Regression,0.02072310405643739,0.2378012933568489,0.8518282204920784
Logistic Regression,0.021017048794826573,0.2378012933568489,0.8518282204920784
Logistic Regression,0.021017048794826573,0.2586713697824809,0.8518282204920784
Logistic Regression,0.021164021164021163,0.2586713697824809,0.8518282204920784
Logistic Regression,0.021164021164021163,0.26425631981187536,0.8518282204920784
Logistic Regression,0.021310993533215757,0.26425631981187536,0.8518282204920784
Logistic Regression,0.021310993533215757,0.2648442092886537,0.8518282204920784
Logistic Regression,0.021457965902410347,0.2648442092886537,0.8518282204920784
Logistic Regression,0.021457965902410347,0.27131099353321575,0.8518282204920784
Logistic Regression,0.021604938271604937,0.27131099353321575,0.8518282204920784
Logistic Regression,0.021604938271604937,0.27454438565549677,0.8518282204920784
Logistic Regression,0.02175191064079953,0.27454438565549677,0.8518282204920784
Logistic Regression,0.02175191064079953,0.27660199882422104,0.8518282204920784
Logistic Regression,0.02189888300999412,0.27660199882422104,0.8518282204920784
Logistic Regression,0.02189888300999412,0.2827748383303939,0.8518282204920784
Logistic Regression,0.02204585537918871,0.2827748383303939,0.8518282204920784
Logistic Regression,0.02204585537918871,0.31981187536743094,0.8518282204920784
Logistic Regression,0.022339800117577895,0.31981187536743094,0.8518282204920784
Logistic Regression,0.022339800117577895,0.3201058201058201,0.8518282204920784
Logistic Regression,0.022486772486772486,0.3201058201058201,0.8518282204920784
Logistic Regression,0.022486772486772486,0.32422104644326866,0.8518282204920784
Logistic Regression,0.02263374485596708,0.32422104644326866,0.8518282204920784
Logistic Regression,0.02263374485596708,0.3324514991181658,0.8518282204920784
Logistic Regression,0.02278071722516167,0.3324514991181658,0.8518282204920784
Logistic Regression,0.02278071722516167,0.33362727807172254,0.8518282204920784
Logistic Regression,0.02292768959435626,0.33362727807172254,0.8518282204920784
Logistic Regression,0.02292768959435626,0.3339212228101117,0.8518282204920784
Logistic Regression,0.023074661963550853,0.3339212228101117,0.8518282204920784
Logistic Regression,0.023074661963550853,0.3368606701940035,0.8518282204920784
Logistic Regression,0.023221634332745444,0.3368606701940035,0.8518282204920784
Logistic Regression,0.023221634332745444,0.3374485596707819,0.8518282204920784
Logistic Regression,0.023368606701940034,0.3374485596707819,0.8518282204920784
Logistic Regression,0.023368606701940034,0.33803644914756026,0.8518282204920784
Logistic Regression,0.023515579071134628,0.33803644914756026,0.8518282204920784
Logistic Regression,0.023515579071134628,0.3395061728395062,0.8518282204920784
Logistic Regression,0.023662551440329218,0.3395061728395062,0.8518282204920784
Logistic Regression,0.023662551440329218,0.33980011757789536,0.8518282204920784
Logistic Regression,0.023809523809523808,0.33980011757789536,0.8518282204920784
Logistic Regression,0.023809523809523808,0.34009406231628453,0.8518282204920784
Logistic Regression,0.024250440917107582,0.34009406231628453,0.8518282204920784
Logistic Regression,0.024250440917107582,0.3403880070546737,0.8518282204920784
Logistic Regression,0.024544385655496766,0.3403880070546737,0.8518282204920784
Logistic Regression,0.024544385655496766,0.3409758965314521,0.8518282204920784
Logistic Regression,0.024691358024691357,0.3409758965314521,0.8518282204920784
Logistic Regression,0.024691358024691357,0.3412698412698413,0.8518282204920784
Logistic Regression,0.025426219870664315,0.3412698412698413,0.8518282204920784
Logistic Regression,0.025426219870664315,0.34156378600823045,0.8518282204920784
Logistic Regression,0.0257201646090535,0.34156378600823045,0.8518282204920784
Logistic Regression,0.0257201646090535,0.3418577307466196,0.8518282204920784
Logistic Regression,0.02586713697824809,0.3418577307466196,0.8518282204920784
Logistic Regression,0.02586713697824809,0.3421516754850088,0.8518282204920784
Logistic Regression,0.026455026455026454,0.3421516754850088,0.8518282204920784
Logistic Regression,0.026455026455026454,0.3427395649617872,0.8518282204920784
Logistic Regression,0.026601998824221047,0.3427395649617872,0.8518282204920784
Logistic Regression,0.026601998824221047,0.3430335097001764,0.8518282204920784
Logistic Regression,0.026748971193415638,0.3430335097001764,0.8518282204920784
Logistic Regression,0.026748971193415638,0.3439153439153439,0.8518282204920784
Logistic Regression,0.026895943562610228,0.3439153439153439,0.8518282204920784
Logistic Regression,0.026895943562610228,0.3442092886537331,0.8518282204920784
Logistic Regression,0.027336860670194002,0.3442092886537331,0.8518282204920784
Logistic Regression,0.027336860670194002,0.3453850676072898,0.8518282204920784
Logistic Regression,0.027483833039388596,0.3453850676072898,0.8518282204920784
Logistic Regression,0.027483833039388596,0.345679012345679,0.8518282204920784
Logistic Regression,0.027777777777777776,0.345679012345679,0.8518282204920784
Logistic Regression,0.027777777777777776,0.34656084656084657,0.8518282204920784
Logistic Regression,0.02792475014697237,0.34656084656084657,0.8518282204920784
Logistic Regression,0.02792475014697237,0.3471487360376249,0.8518282204920784
Logistic Regression,0.02807172251616696,0.3471487360376249,0.8518282204920784
Logistic Regression,0.02807172251616696,0.3477366255144033,0.8518282204920784
Logistic Regression,0.028659611992945325,0.3477366255144033,0.8518282204920784
Logistic Regression,0.028659611992945325,0.3480305702527925,0.8518282204920784
Logistic Regression,0.02880658436213992,0.3480305702527925,0.8518282204920784
Logistic Regression,0.02880658436213992,0.34891240446796,0.8518282204920784
Logistic Regression,0.0291005291005291,0.34891240446796,0.8518282204920784
Logistic Regression,0.0291005291005291,0.3497942386831276,0.8518282204920784
Logistic Regression,0.029394473838918283,0.3497942386831276,0.8518282204920784
Logistic Regression,0.029394473838918283,0.35008818342151676,0.8518282204920784
Logistic Regression,0.029541446208112873,0.35008818342151676,0.8518282204920784
Logistic Regression,0.029541446208112873,0.35185185185185186,0.8518282204920784
Logistic Regression,0.029688418577307467,0.35185185185185186,0.8518282204920784
Logistic Regression,0.029688418577307467,0.35214579659024103,0.8518282204920784
Logistic Regression,0.029835390946502057,0.35214579659024103,0.8518282204920784
Logistic Regression,0.029835390946502057,0.3527336860670194,0.8518282204920784
Logistic Regression,0.029982363315696647,0.3527336860670194,0.8518282204920784
Logistic Regression,0.029982363315696647,0.3559670781893004,0.8518282204920784
Logistic Regression,0.03012933568489124,0.3559670781893004,0.8518282204920784
Logistic Regression,0.03012933568489124,0.3574368018812463,0.8518282204920784
Logistic Regression,0.03027630805408583,0.3574368018812463,0.8518282204920784
Logistic Regression,0.03027630805408583,0.35802469135802467,0.8518282204920784
Logistic Regression,0.03042328042328042,0.35802469135802467,0.8518282204920784
Logistic Regression,0.03042328042328042,0.360082304526749,0.8518282204920784
Logistic Regression,0.030570252792475015,0.360082304526749,0.8518282204920784
Logistic Regression,0.030570252792475015,0.3680188124632569,0.8518282204920784
Logistic Regression,0.030717225161669606,0.3680188124632569,0.8518282204920784
Logistic Regression,0.030717225161669606,0.36860670194003525,0.8518282204920784
Logistic Regression,0.030864197530864196,0.36860670194003525,0.8518282204920784
Logistic Regression,0.030864197530864196,0.3689006466784245,0.8518282204920784
Logistic Regression,0.03101116990005879,0.3689006466784245,0.8518282204920784
Logistic Regression,0.03101116990005879,0.36948853615520283,0.8518282204920784
Logistic Regression,0.03115814226925338,0.36948853615520283,0.8518282204920784
Logistic Regression,0.03115814226925338,0.369782480893592,0.8518282204920784
Logistic Regression,0.031452087007642564,0.369782480893592,0.8518282204920784
Logistic Regression,0.031452087007642564,0.3700764256319812,0.8518282204920784
Logistic Regression,0.031746031746031744,0.3700764256319812,0.8518282204920784
Logistic Regression,0.031746031746031744,0.3733098177542622,0.8518282204920784
Logistic Regression,0.03189300411522634,0.3733098177542622,0.8518282204920784
Logistic Regression,0.03189300411522634,0.37536743092298647,0.8518282204920784
Logistic Regression,0.03203997648442093,0.37536743092298647,0.8518282204920784
Logistic Regression,0.03203997648442093,0.37624926513815404,0.8518282204920784
Logistic Regression,0.03218694885361552,0.37624926513815404,0.8518282204920784
Logistic Regression,0.03218694885361552,0.3768371546149324,0.8518282204920784
Logistic Regression,0.03233392122281011,0.3768371546149324,0.8518282204920784
Logistic Regression,0.03233392122281011,0.37948265726043506,0.8518282204920784
Logistic Regression,0.032480893592004706,0.37948265726043506,0.8518282204920784
Logistic Regression,0.032480893592004706,0.3800705467372134,0.8518282204920784
Logistic Regression,0.03262786596119929,0.3800705467372134,0.8518282204920784
Logistic Regression,0.03262786596119929,0.38154027042915933,0.8518282204920784
Logistic Regression,0.032774838330393886,0.38154027042915933,0.8518282204920784
Logistic Regression,0.032774838330393886,0.3818342151675485,0.8518282204920784
Logistic Regression,0.03306878306878307,0.3818342151675485,0.8518282204920784
Logistic Regression,0.03306878306878307,0.38242210464432685,0.8518282204920784
Logistic Regression,0.03321575543797766,0.38242210464432685,0.8518282204920784
Logistic Regression,0.03321575543797766,0.38418577307466195,0.8518282204920784
Logistic Regression,0.033362727807172254,0.38418577307466195,0.8518282204920784
Logistic Regression,0.033362727807172254,0.3844797178130511,0.8518282204920784
Logistic Regression,0.03350970017636684,0.3844797178130511,0.8518282204920784
Logistic Regression,0.03350970017636684,0.3862433862433862,0.8518282204920784
Logistic Regression,0.03380364491475603,0.3862433862433862,0.8518282204920784
Logistic Regression,0.03380364491475603,0.3868312757201646,0.8518282204920784
Logistic Regression,0.03409758965314521,0.3868312757201646,0.8518282204920784
Logistic Regression,0.03409758965314521,0.3888888888888889,0.8518282204920784
Logistic Regression,0.0342445620223398,0.3888888888888889,0.8518282204920784
Logistic Regression,0.0342445620223398,0.38947677836566724,0.8518282204920784
Logistic Regression,0.03439153439153439,0.38947677836566724,0.8518282204920784
Logistic Regression,0.03439153439153439,0.3897707231040564,0.8518282204920784
Logistic Regression,0.03468547912992358,0.3897707231040564,0.8518282204920784
Logistic Regression,0.03468547912992358,0.39006466784244564,0.8518282204920784
Logistic Regression,0.03571428571428571,0.39006466784244564,0.8518282204920784
Logistic Regression,0.03571428571428571,0.3903586125808348,0.8518282204920784
Logistic Regression,0.035861258083480306,0.3903586125808348,0.8518282204920784
Logistic Regression,0.035861258083480306,0.39094650205761317,0.8518282204920784
Logistic Regression,0.0360082304526749,0.39094650205761317,0.8518282204920784
Logistic Regression,0.0360082304526749,0.3921222810111699,0.8518282204920784
Logistic Regression,0.03659611992945326,0.3921222810111699,0.8518282204920784
Logistic Regression,0.03659611992945326,0.39271017048794826,0.8518282204920784
Logistic Regression,0.036743092298647854,0.39271017048794826,0.8518282204920784
Logistic Regression,0.036743092298647854,0.39300411522633744,0.8518282204920784
Logistic Regression,0.03689006466784245,0.39300411522633744,0.8518282204920784
Logistic Regression,0.03689006466784245,0.3932980599647266,0.8518282204920784
Logistic Regression,0.037037037037037035,0.3932980599647266,0.8518282204920784
Logistic Regression,0.037037037037037035,0.3941798941798942,0.8518282204920784
Logistic Regression,0.03718400940623163,0.3941798941798942,0.8518282204920784
Logistic Regression,0.03718400940623163,0.39476778365667253,0.8518282204920784
Logistic Regression,0.03733098177542622,0.39476778365667253,0.8518282204920784
Logistic Regression,0.03733098177542622,0.3950617283950617,0.8518282204920784
Logistic Regression,0.03747795414462081,0.3950617283950617,0.8518282204920784
Logistic Regression,0.03747795414462081,0.39535567313345094,0.8518282204920784
Logistic Regression,0.0376249265138154,0.39535567313345094,0.8518282204920784
Logistic Regression,0.0376249265138154,0.39653145208700763,0.8518282204920784
Logistic Regression,0.03791887125220458,0.39653145208700763,0.8518282204920784
Logistic Regression,0.03791887125220458,0.39711934156378603,0.8518282204920784
Logistic Regression,0.03806584362139918,0.39711934156378603,0.8518282204920784
Logistic Regression,0.03806584362139918,0.39800117577895355,0.8518282204920784
Logistic Regression,0.03821281599059377,0.39800117577895355,0.8518282204920784
Logistic Regression,0.03821281599059377,0.3985890652557319,0.8518282204920784
Logistic Regression,0.03835978835978836,0.3985890652557319,0.8518282204920784
Logistic Regression,0.03835978835978836,0.3991769547325103,0.8518282204920784
Logistic Regression,0.03909465020576132,0.3991769547325103,0.8518282204920784
Logistic Regression,0.03909465020576132,0.3994708994708995,0.8518282204920784
Logistic Regression,0.0393885949441505,0.3994708994708995,0.8518282204920784
Logistic Regression,0.0393885949441505,0.400352733686067,0.8518282204920784
Logistic Regression,0.039535567313345094,0.400352733686067,0.8518282204920784
Logistic Regression,0.039535567313345094,0.4006466784244562,0.8518282204920784
Logistic Regression,0.03968253968253968,0.4006466784244562,0.8518282204920784
Logistic Regression,0.03968253968253968,0.4009406231628454,0.8518282204920784
Logistic Regression,0.039829512051734274,0.4009406231628454,0.8518282204920784
Logistic Regression,0.039829512051734274,0.4018224573780129,0.8518282204920784
Logistic Regression,0.040123456790123455,0.4018224573780129,0.8518282204920784
Logistic Regression,0.040123456790123455,0.4024103468547913,0.8518282204920784
Logistic Regression,0.04041740152851264,0.4024103468547913,0.8518282204920784
Logistic Regression,0.04041740152851264,0.4027042915931805,0.8518282204920784
Logistic Regression,0.04056437389770723,0.4027042915931805,0.8518282204920784
Logistic Regression,0.04056437389770723,0.4038800705467372,0.8518282204920784
Logistic Regression,0.041005291005291,0.4038800705467372,0.8518282204920784
Logistic Regression,0.041005291005291,0.4044679600235156,0.8518282204920784
Logistic Regression,0.0411522633744856,0.4044679600235156,0.8518282204920784
Logistic Regression,0.0411522633744856,0.4053497942386831,0.8518282204920784
Logistic Regression,0.04129923574368019,0.4053497942386831,0.8518282204920784
Logistic Regression,0.04129923574368019,0.40652557319223986,0.8518282204920784
Logistic Regression,0.04144620811287478,0.40652557319223986,0.8518282204920784
Logistic Regression,0.04144620811287478,0.40681951793062904,0.8518282204920784
Logistic Regression,0.04159318048206937,0.40681951793062904,0.8518282204920784
Logistic Regression,0.04159318048206937,0.4071134626690182,0.8518282204920784
Logistic Regression,0.04188712522045855,0.4071134626690182,0.8518282204920784
Logistic Regression,0.04188712522045855,0.40828924162257496,0.8518282204920784
Logistic Regression,0.042034097589653145,0.40828924162257496,0.8518282204920784
Logistic Regression,0.042034097589653145,0.4088771310993533,0.8518282204920784
Logistic Regression,0.04218106995884774,0.4088771310993533,0.8518282204920784
Logistic Regression,0.04218106995884774,0.4091710758377425,0.8518282204920784
Logistic Regression,0.042328042328042326,0.4091710758377425,0.8518282204920784
Logistic Regression,0.042328042328042326,0.4109347442680776,0.8518282204920784
Logistic Regression,0.04262198706643151,0.4109347442680776,0.8518282204920784
Logistic Regression,0.04262198706643151,0.4112286890064668,0.8518282204920784
Logistic Regression,0.0427689594356261,0.4112286890064668,0.8518282204920784
Logistic Regression,0.0427689594356261,0.41211052322163433,0.8518282204920784
Logistic Regression,0.042915931804820694,0.41211052322163433,0.8518282204920784
Logistic Regression,0.042915931804820694,0.4124044679600235,0.8518282204920784
Logistic Regression,0.043209876543209874,0.4124044679600235,0.8518282204920784
Logistic Regression,0.043209876543209874,0.4132863021751911,0.8518282204920784
Logistic Regression,0.04335684891240447,0.4132863021751911,0.8518282204920784
Logistic Regression,0.04335684891240447,0.4138741916519694,0.8518282204920784
Logistic Regression,0.04365079365079365,0.4138741916519694,0.8518282204920784
Logistic Regression,0.04365079365079365,0.4144620811287478,0.8518282204920784
Logistic Regression,0.043944738389182836,0.4144620811287478,0.8518282204920784
Logistic Regression,0.043944738389182836,0.4159318048206937,0.8518282204920784
Logistic Regression,0.04409171075837742,0.4159318048206937,0.8518282204920784
Logistic Regression,0.04409171075837742,0.41681363903586127,0.8518282204920784
Logistic Regression,0.0445326278659612,0.41681363903586127,0.8518282204920784
Logistic Regression,0.0445326278659612,0.4182833627278072,0.8518282204920784
Logistic Regression,0.044826572604350384,0.4182833627278072,0.8518282204920784
Logistic Regression,0.044826572604350384,0.42034097589653147,0.8518282204920784
Logistic Regression,0.04497354497354497,0.42034097589653147,0.8518282204920784
Logistic Regression,0.04497354497354497,0.42063492063492064,0.8518282204920784
Logistic Regression,0.04526748971193416,0.42063492063492064,0.8518282204920784
Logistic Regression,0.04526748971193416,0.421222810111699,0.8518282204920784
Logistic Regression,0.045414462081128745,0.421222810111699,0.8518282204920784
Logistic Regression,0.045414462081128745,0.42151675485008816,0.8518282204920784
Logistic Regression,0.04556143445032334,0.42151675485008816,0.8518282204920784
Logistic Regression,0.04556143445032334,0.4218106995884774,0.8518282204920784
